key,d_upland,afr_final,a_crop,a_forage,x_woodland,a_tot,n_farm,sh_dairy_GM,sh_cereal_GM,sh_crop_GM,sh_livestock_GM,sh_dairy_area,sh_cereal_area,sh_crop_area,sh_livestock_area,d_class_dairy,d_class_cereal,d_class_crop,d_class_livestock,class,total_fixed_cost,total_fixed_cost_ex_lab,total_fixed_cost_pix,total_fixed_cost_ex_lab_pix
Eng_150000_30000,0,26.4938872091808,473.926499843597,1542.81211853027,50.4366760253906,2067.17529439926,78.0246129259179,0.587717501817478,0.0652042763428764,0.345666087448971,0.654333912551029,0.208397983377037,0.0963504100831096,0.234996491625539,0.765003508374461,0,0,0,0,mixed,1151.66666666667,740,2322610.64216058,1492386.57759666
Eng_150000_35000,0,24.1379211994483,287.068981081247,935.255332946778,26.962833404541,1249.28714743257,51.7562029103451,0.557216692654897,0.0765541310821891,0.361261090205236,0.638738909794764,0.191181620885403,0.102375086332295,0.234855003526229,0.765144996473771,0,0,0,0,mixed,1151.66666666667,740,1407710.16832228,904519.992380739
Eng_150000_40000,0,2.77494676868783,10.0812726859003,41.3883905410767,0.960519969463348,52.4301831964404,18.8941221460737,0.636868650311655,0.0579219878967691,0.296926058956273,0.703073941043727,0.222989521617557,0.0838148031823628,0.195868246532773,0.804131753467227,0,0,0,1,livestock,1035,560,53271.1014399212,28823.0114071071
Eng_155000_25000,0,14.0522642757949,282.59260815382,685.825523376466,33.0862579345703,1001.50438946486,71.2699654524682,0.567827187621816,0.0686250779433147,0.366325424614126,0.633674575385874,0.227761259165765,0.115611415284111,0.291808464704466,0.708191535295534,0,0,0,0,mixed,1151.66666666667,740,1115294.88147905,716629.417332411
Eng_155000_30000,0,28.4457323498419,515.965563893319,1242.76190948486,52.6397857666016,1811.36725914478,63.6779969967921,0.512015018348555,0.0861381255622096,0.401183238145192,0.598816761854808,0.17993477817522,0.124568862440861,0.293374369652762,0.706625630347238,0,0,0,0,mixed,1151.66666666667,740,2025467.80684055,1301458.33029985
Eng_155000_35000,0,25.7552824778095,337.833358556032,807.64910697937,29.3442821502686,1174.82674768567,45.6149820409809,0.426242589524816,0.112874528090448,0.456532052147032,0.543467947852968,0.170936327111885,0.134169622570314,0.294926695711687,0.705073304288313,0,0,0,0,mixed,1151.66666666667,740,1319213.97280828,847657.024496198
Eng_155000_40000,0,9.7064211603703,65.3268555104733,157.863149642944,5.48307800292969,228.673083156347,23.558949212917,0.434976040850509,0.112509234500917,0.434541800906071,0.565458199093929,0.171255803970606,0.137226704936963,0.292696151270612,0.707303848729388,0,0,0,0,mixed,1151.66666666667,740,257040.489268353,165160.603813529
Eng_160000_20000,0,4.2123393802795,15.5603048987687,38.2696857452392,1.63354706764221,55.4635377116501,13.1669204934693,0.605902294452103,0.0683624469837054,0.325549386601925,0.674450613398075,0.256188486358892,0.121230212580025,0.289063860361283,0.710936139638717,0,0,0,1,livestock,1035,560,55714.0403165481,30144.7947606444
Eng_160000_25000,0,24.28319581736,458.214907258749,1112.44892120361,53.525447845459,1624.18927630782,66.8853180826673,0.56851839312934,0.0685999245080352,0.36525668801906,0.63474331198094,0.228372037705321,0.115734378692826,0.291733277965234,0.708266722034766,0,0,0,0,mixed,1151.66666666667,740,1808881.17577916,1162291.23306215
Eng_160000_30000,0,28.4457323498419,563.725536882877,1357.36644744873,60.002269744873,1981.09425407648,69.6446915028184,0.51915239059359,0.0825034209021841,0.399624524477224,0.600375475522777,0.183334384805415,0.122284321963095,0.293440158764189,0.706559841235811,0,0,0,0,mixed,1151.66666666667,740,2212457.60195524,1421608.06840539
Eng_160000_35000,0,28.4457323498419,478.047276437282,1141.40951538086,41.6473121643066,1661.10410398245,58.3955471264807,0.42504490666476,0.112912948498195,0.458782881129324,0.541217118870676,0.170884002099129,0.133862689705312,0.295189892593914,0.704810107406086,0,0,0,0,mixed,1151.66666666667,740,1865074.4052439,1198398.02594543
