i,GM_RAS,units
1144,-54400.9790359286,0
1145,-85853.2336047594,0
1146,-50121.0094130817,0
1147,-84445.3801117974,0
1148,-33883.2907730419,0
1149,-66771.6034068151,0
1150,-76726.1616622875,0
1151,-47499.6002763212,0
1152,-12470.28587098,0
1153,-55157.8765550467,0
1154,-44195.1056771223,0
1155,-44195.1056771223,0
1156,-78862.4945387191,0
1157,-45974.1819049459,0
1158,-121891.047541099,0
1159,-38225.5413172438,0
1160,-145310.230697403,0
1161,-127972.680621964,0
1162,-178560.359411255,0
1163,-120646.18831161,0
1164,-184011.401674925,0
1165,-193539.118490451,0
1166,-241406.953070057,0
1167,-449884.618809117,0
1168,-450875.475430601,0
1169,-402045.00390546,0
1170,-212575.252687017,0
1171,-143816.116261652,0
1172,-97125.1399296054,0
1173,-96184.8443598717,0
1174,-22854.2596939158,0
1175,-43156.4322433248,0
1176,-25131.5052276966,0
1177,4355.86115338112,10
1178,-71113.8539510171,0
1179,-15654.3458973567,0
1180,-8810.90778625742,0
1181,-24714.1090367968,0
1182,-8789.1798926511,0
1183,-21925.5417558488,0
1184,-43849.9275011736,0
1185,-21915.1376611323,0
1186,-37550.4964419656,0
1187,-8095.91778533405,0
1188,12937.0068000248,39
1189,-8172.33818225085,0
1190,7099.10451827396,44
1191,-28579.6408111729,0
1192,-17665.463236155,0
1193,-71217.8317981763,0
1194,-95477.6609402113,0
1195,-100908.70298298,0
1196,-68020.3903492067,0
1197,-82371.8117730136,0
1198,-15717.5075863619,0
1199,-2042.39149688627,0
1200,-18536.8912099664,0
1201,-32315.8699016621,0
1202,-76166.9534133598,0
1203,-19210.0207344645,0
1204,-40563.1197582022,0
1205,-93334.582650938,0
1206,-41135.5624903133,0
1207,673.129524498072,15
1208,-43177.9539871996,0
1209,32988.9994261602,40
1210,-2042.39149688627,0
1211,-8146.56306415307,0
1212,-8146.56306415307,0
1213,-5431.04204276873,0
1218,-2042.39149688627,0
1219,79647.4049833312,12
1220,-25704.4034853425,0
1221,-38219.8333458906,0
1222,-48392.867098787,0
1223,-13925.0802149579,0
1224,-27257.0624679662,0
1225,-15701.1936280921,0
1226,-55986.9116394351,0
1227,-37117.8744773698,0
1228,-59812.4274775091,0
1229,-77100.1177626147,0
1230,-48849.6565995847,0
1231,-16283.2188665282,0
1232,-33797.5688524508,0
1233,-106535.375904358,0
1234,-58845.3385104797,0
1235,-86215.7371514251,0
1236,-53525.7830034334,0
1237,-32090.4183506222,0
1238,-94976.2327815395,0
1239,-139110.236664399,0
1240,-95259.1531527017,0
1241,-76182.0408600522,0
1242,-17084.0287150698,0
1243,-36093.5079094048,0
1245,-65581.2756814847,0
1246,-16309.1226372971,0
1247,-46282.1197159086,0
1248,-63927.6918489106,0
1249,-66771.6034068151,0
1250,-50121.0094130817,0
1251,-102090.952244799,0
1252,-83009.3220468549,0
1253,-44846.0616509663,0
1254,-65394.2722498443,0
1255,-41596.9080179943,0
1256,-57440.6950344864,0
1257,-69334.7777231935,0
1258,-69334.7777231935,0
1259,-77083.4183108955,0
1260,-44195.1056771223,0
1261,-89825.2654166435,0
1262,-64429.4402165166,0
1263,-32565.412075319,0
1264,-84327.4891993696,0
1265,-99559.0039042037,0
1266,-125776.398456519,0
1267,-135167.111645181,0
1268,-209839.118051846,0
1269,-163780.00368668,0
1270,-402053.556839584,0
1271,-395620.806765899,0
1272,-443921.068972808,0
1273,-472801.01718645,0
1274,-282797.044437801,0
1275,-163291.793651743,0
1276,-96865.1209598785,0
1277,-77649.4625395157,0
1278,-83873.0815224977,0
1279,-30005.1482414699,0
1280,-52683.1250217569,0
1281,-37959.3995288771,0
1282,-25460.6933987402,0
1283,-30715.6953174588,0
1284,-43502.6959747736,0
1285,-8326.90615190426,0
1286,-31026.0981729616,0
1287,-27761.8650264092,0
1288,-45536.9522556712,0
1289,-34574.1813777468,0
1290,-45536.9522556712,0
1291,1.15601052406419,10
1292,-52598.8277468992,0
1294,15653.6253433719,39
1295,-47765.5295996115,0
1296,-21029.2498739688,0
1297,-64737.1722478666,0
1298,-38420.0414689289,0
1299,-35603.8336551576,0
1300,-7574.12033204197,0
1301,16494.4997130801,20
1302,-19752.9244395344,0
1303,-49483.4991392404,0
1304,-15720.6833961951,0
1305,-126323.582077098,0
1306,16494.4997130801,20
1307,0,0
1308,5531.72883515569,19
1309,30946.607929274,64
1310,-2715.52102138437,0
1313,-44636.6531926843,0
1314,-43673.43905795,0
1315,-28062.8509970024,0
1316,0,0
1322,8920.37938103813,25
1324,-47634.1061686876,0
1325,39856.5810806971,45
1326,-27257.0624679662,0
1327,-39995.9467590249,0
1328,-39206.2096339968,0
1329,-2369.21137508383,0
1330,-61724.8493517953,0
1331,-41901.2739971036,0
1332,-21536.1350330147,0
1333,-68232.7044482752,0
1334,-48080.6453552942,0
1335,-78873.6004254827,0
1336,-30471.0801694717,0
1337,-5320.44798860379,0
1338,-53352.0303857165,0
1339,-80264.8981539195,0
1340,-95482.2148939484,0
1341,-87762.0256533106,0
1342,-84013.461903615,0
1343,-94976.2327815395,0
1344,-102473.360280931,0
1345,-94976.2327815395,0
1346,-88058.0028310443,0
1347,-139544.043652616,0
1348,-5528.15987519571,0
1349,-72187.0158188095,0
1350,-68424.3782025071,0
1351,-57461.6073245827,0
1352,-49182.7625798229,0
1353,-85390.7593122975,0
1354,-78425.4097947387,0
1355,-34347.4845916175,0
1356,-65363.749913853,0
1357,-50121.0094130817,0
1358,-76326.5207917774,0
1359,-38588.9272870543,0
1360,-89411.4142553082,0
1361,-89187.4224504345,0
1362,-39961.6839731576,0
1363,-69334.7777231935,0
1364,-47409.2359673447,0
1365,-44195.1056771223,0
1366,-33232.3347991979,0
1367,-33232.3347991979,0
1368,-110928.276663175,0
1369,-28682.0174831803,0
1370,-17719.2466052559,0
1371,-121484.545660052,0
1372,-128493.332237074,0
1373,-193288.534050041,0
1374,-157752.395676027,0
1375,-200010.760397408,0
1376,-333163.830870159,0
1377,-420051.57628433,0
1378,-299140.744906955,0
1379,-329964.644053226,0
1380,-327745.513766121,0
1381,-116285.868168596,0
1382,-99575.0042953645,0
1383,-210392.331459832,0
1384,-228148.865310268,0
1385,-45158.9989927542,0
1386,-8290.65999700235,0
1387,-13267.9866319021,0
1388,-63786.811554357,0
1389,-43851.0835116976,0
1390,-3595.83174653152,0
1391,14098.7381454729,10
1392,-58192.0105811382,0
1393,-10962.7708779244,0
1394,-27191.4174509538,0
1395,-43854.5515432698,0
1396,-32891.7806653454,0
1397,-34575.3373882708,0
1398,-32889.4686442973,0
1399,-34051.9362422809,0
1400,-22513.6696478004,0
1401,101481.124631089,0
1402,255223.131132025,0
1403,-46608.8432328732,0
1405,-7574.12033204197,0
1406,-8247.24985654005,0
1407,16494.4997130801,20
1408,-32888.3126337732,0
1409,22026.2285482358,39
1410,22026.2285482358,39
1411,-96150.7904647093,0
1412,-19210.0207344645,0
1413,-8247.24985654005,0
1414,-23967.9332527351,0
1417,-36583.1223644705,0
1418,-27322.9520311648,0
1419,-27311.4668684935,0
1420,-5901.26125719352,0
1421,21578.2298627624,0
1422,-8174.49814229805,0
1428,2816.20781377138,28
1430,-59803.875720621,0
1433,-18766.6736463439,0
1434,-17297.3021394337,0
1435,-47010.0320118095,0
1436,-36640.3590958347,0
1437,-60145.3751017394,0
1438,-16294.2915900418,0
1439,-17084.0287150698,0
1440,-62288.6613465393,0
1441,-19060.4261933727,0
1442,-30792.9550701885,0
1443,-33210.2601356923,0
1444,-60326.129936711,0
1445,-75326.6350997468,0
1446,-7093.93065147178,0
1447,-63501.4157323291,0
1448,-34207.8131651663,0
1449,-87762.0256533106,0
1450,-109687.567409159,0
1451,-113436.131158855,0
1452,-58845.3385104797,0
1453,-69302.1272759951,0
1454,-98928.246389915,0
1455,-28879.1466656184,0
1456,-117338.667214438,0
1457,-3158.94850011182,0
1458,-71629.5734781387,0
1459,-53466.6693385922,0
1460,-28335.9323071119,0
1461,-39298.7031850363,0
1462,-60666.8026002143,0
1463,-103009.796096996,0
1464,-78133.9842389089,0
1465,-42002.1500930618,0
1466,-53130.5466107192,0
1467,-33590.9522544598,0
1468,-60986.389829593,0
1469,-88883.9501038322,0
1470,-20358.9175845319,0
1471,-20086.9251334209,0
1472,-46935.0394296397,0
1473,-77083.4395047528,0
1474,-66120.6474329711,0
1475,-66120.6474329711,0
1476,-69334.7777231935,0
1477,-143026.846586589,0
1478,-85749.1271511601,0
1479,-81694.1836573486,0
1480,-95290.6283805317,0
1481,-148763.365897067,0
1482,-211044.876530666,0
1483,-128612.866802868,0
1484,-161557.761281873,0
1485,-257575.027762247,0
1486,-403917.570275932,0
1487,-245401.81400243,0
1488,-283728.795333819,0
1489,-320152.264858075,0
1490,-291116.914089224,0
1491,-192266.753325211,0
1492,-247884.217376545,0
1493,-118966.880444746,0
1494,-93578.0756096718,0
1495,-43741.0809147969,0
1496,-21925.5417558488,0
1497,-88552.0040906082,0
1498,0,0
1499,-17731.8573984033,0
1500,-47109.9446354765,0
1501,44023.8886102661,30
1502,-47725.5884399297,0
1503,-68377.660212512,0
1504,-11311.8224049293,0
1505,-56504.3471756919,0
1506,-23606.7864577261,0
1507,-56503.1911651678,0
1509,-73055.4993058046,0
1513,-42839.4492593965,0
1514,-29499.6620878908,0
1516,-2042.39149688627,0
1517,0,0
1518,-15720.6833961951,0
1519,-15720.6833961951,0
1520,-10862.0840855375,0
1521,8920.37938103813,25
1522,-29499.6620878908,0
1525,-21925.5417558488,0
1526,-6818.4128000839,0
1527,-26619.9451464018,0
1528,-65219.3280463515,0
1529,5450.85651463317,0
1530,-54424.5074957196,0
1531,-15970.834259338,0
1532,0,0
1534,-21925.5417558488,0
1535,0,0
1537,-26683.4542741195,0
1539,-48859.1468931112,0
1541,35711.1628879884,17
1542,-25084.4902559606,0
1543,-47603.1299737591,0
1544,-26467.3253429382,0
1545,-3158.94850011182,0
1546,-25084.4902559606,0
1547,-59379.1711638325,0
1548,-38359.267433266,0
1549,-17381.6465332123,0
1550,-82071.3067159192,0
1551,-96475.4006413835,0
1552,-59724.1630936927,0
1553,-64685.7391225394,0
1554,-21603.666855132,0
1555,-28699.0220010354,0
1556,-53141.6335895645,0
1557,-66308.9443050293,0
1558,-59268.7127606944,0
1559,-85290.1618434976,0
1560,-84013.461903615,0
1561,-72614.1841117555,0
1562,-121891.047541099,0
1563,-46498.8364466583,0
1564,-60145.3751017394,0
1565,-121101.30483074,0
1566,-132064.075708665,0
1567,-53466.6693385922,0
1568,-28335.9323071119,0
1569,-49750.4303654124,0
1570,-84720.0790880942,0
1571,-74834.7931977619,0
1572,-54565.1826620245,0
1573,-41599.1441211881,0
1574,-104822.170421689,0
1575,-98784.063483231,0
1576,-67462.3750207747,0
1577,-20358.9175845319,0
1578,-31321.6884624563,0
1579,-52788.0768524968,0
1580,-88281.6008342077,0
1581,-57974.4110102885,0
1582,-67899.7236607947,0
1583,-90160.1770990244,0
1584,-82592.3443560631,0
1585,-49321.7293664576,0
1586,-147273.870003146,0
1587,-109748.161181413,0
1588,-205260.840137633,0
1589,-183035.427198843,0
1590,-226886.510710541,0
1591,-133689.371814694,0
1592,-149502.215584158,0
1593,-189564.75802181,0
1594,-269290.860633785,0
1595,-263747.2045106,0
1596,-313707.428829358,0
1597,-340328.949931932,0
1598,-268881.990848529,0
1599,-270260.796693313,0
1600,-113773.275293037,0
1601,-26189.3314159044,0
1602,-7037.16193016507,0
1603,-90895.4844341704,0
1604,-22614.3190814809,0
1605,-63065.7809769764,0
1606,-773.308172390694,0
1607,-2538.39060192485,0
1608,-29498.1663377941,0
1609,-40841.6216955625,0
1610,-12758.6751316552,0
1611,-46051.0701958061,0
1612,-5.78005262033548,0
1613,-10464.1093365893,0
1614,-311.751349895771,0
1615,-39253.8665708843,0
1616,184283.420007142,0
1617,-39109.6219027648,0
1618,-45149.7113207868,0
1619,-60756.0920904201,0
1620,-25253.6707084062,0
1621,-38665.8287193754,0
1622,-17846.6089229211,0
1623,-32888.3126337732,0
1624,-48709.6828223552,0
1625,-85087.3327943978,0
1626,-32215.1831092752,0
1630,-12405.6435332764,0
1631,-3097.48663435708,0
1632,-45251.0944047216,0
1633,-32888.3126337732,0
1634,-21925.5417558488,0
1635,10680.3164626567,0
1636,-11130.7212052169,0
1638,-37896.3760151868,0
1639,-37896.3760151868,0
1640,-54424.5074957196,0
1641,-26933.6051372624,0
1643,-32215.1831092752,0
1644,-51059.0502483216,0
1646,-32888.3126337732,0
1647,-48859.1468931112,0
1648,176.013756210043,17
1649,-24887.8510928823,0
1650,-58565.9008516835,0
1651,-16294.2915900418,0
1652,-34467.7868838291,0
1653,-13331.9822530082,0
1654,-41378.7818460024,0
1655,-63304.3236018512,0
1656,-16361.7545576108,0
1657,-143447.573674979,0
1658,-166121.782443309,0
1659,-68841.5574388937,0
1660,-95373.9834934956,0
1661,-45544.8018695213,0
1662,-80814.3161781979,0
1663,-80831.7416959882,0
1664,-103773.289713636,0
1665,-78741.1479311078,0
1666,-45798.2891872588,0
1667,-32869.8793545245,0
1668,-15426.7404427481,0
1669,-43293.6411710268,0
1670,-93555.1152339875,0
1671,-1579.47425005591,0
1672,-78039.9640294017,0
1673,-89002.7349073261,0
1674,-47056.2787873292,0
1675,-78597.4063700726,0
1676,-60748.3267493896,0
1677,-94323.3293570206,0
1678,-103361.212093977,0
1679,-86254.6684339897,0
1680,-61076.7527535957,0
1681,-83002.2945094445,0
1682,-73606.1478028371,0
1683,-56499.6041428503,0
1684,-67462.3750207747,0
1685,-64210.0010962295,0
1686,-36140.6865583184,0
1687,-29228.7338145022,0
1688,-39516.8067134642,0
1689,-96525.0325246021,0
1690,-80098.3389666223,0
1691,-75392.2110944411,0
1692,-106854.20314117,0
1693,-155042.21608228,0
1694,-249775.605902487,0
1695,-233136.021611683,0
1696,-239203.690972397,0
1697,-233526.877559518,0
1698,-172254.497861347,0
1699,-144652.142692618,0
1700,-60881.5237503363,0
1701,-93608.9082708291,0
1702,-217376.910079904,0
1703,-288177.97402903,0
1704,-290121.92496166,0
1705,-220016.583553775,0
1706,-210997.76360848,0
1707,-75499.455435467,0
1708,-22977.2559283207,0
1709,-10962.7708779244,0
1710,-83691.7213493032,0
1711,-51268.7602944843,0
1712,-51714.1065534202,0
1713,-6354.25506295064,0
1714,12168.5888456921,10
1715,24337.1776913841,20
1716,-34094.1306015409,0
1717,-35279.4843931738,0
1719,-24003.3356649002,0
1720,-34197.6059999791,0
1721,11143.9907288939,0
1722,-68555.1007366942,0
1723,-56112.4821987112,0
1724,-15704.2324868573,0
1725,-84259.3332235515,0
1727,-67256.4729276051,0
1728,-56293.7020496807,0
1730,-10962.7708779244,0
1731,-4422.43155598111,0
1732,-81698.6822485154,0
1733,7951.13557890042,10
1736,-31306.1478385864,0
1737,-44589.1544923432,0
1738,-33679.8230332049,0
1739,-49248.4937870136,0
1740,-21536.1948619464,0
1741,-49027.0972204037,0
1742,-11245.2252931922,0
1743,16245.677065265,0
1744,-5397.41027531594,0
1745,-11130.7212052169,0
1746,-27490.9023584573,0
1747,-27322.9520311648,0
1749,-59821.9177710356,0
1754,-10962.7708779244,0
1755,-3932.1011680229,0
1756,15491.6548062908,0
1758,0,0
1759,-12089.0222219598,0
1760,-47603.1299737591,0
1761,-1579.47425005591,0
1762,-36640.3590958347,0
1763,-13925.0802149579,0
1764,-23505.0160059047,0
1765,-1579.47425005591,0
1766,-50164.8731106618,0
1767,-55297.1650994216,0
1768,-86762.9224380102,0
1769,-224454.691298879,0
1770,-154585.720480815,0
1771,-102183.992367267,0
1772,-93267.3942646016,0
1773,-102183.992367267,0
1774,-87336.2135225796,0
1775,-69868.9708180638,0
1776,-56860.0271648807,0
1777,-102183.992367267,0
1778,-102183.992367267,0
1779,-44026.8087728007,0
1780,-54256.4120489512,0
1781,-36093.5079094048,0
1782,-47603.1299737591,0
1783,-32330.8702931024,0
1784,-43851.0835116976,0
1785,-7200.13326162203,0
1786,-32330.8702931024,0
1787,-117338.667214438,0
1788,-76052.2126300598,0
1789,-76865.2257178456,0
1790,-109746.834361155,0
1791,-36140.6865583184,0
1792,-40717.8351690639,0
1793,-53247.2302183051,0
1794,-20358.9175845319,0
1795,-56499.6041428503,0
1796,-67462.3750207747,0
1797,-20358.9175845319,0
1798,-26162.2052068015,0
1799,-34634.9533258445,0
1800,-49913.8284382467,0
1801,-10358.9119784717,0
1802,-21925.5417558488,0
1803,-82807.0655061851,0
1804,-127439.860913552,0
1805,-171681.800373084,0
1806,-172645.353809181,0
1807,-183608.124687106,0
1808,-122726.60093677,0
1809,-112016.3922218,0
1810,-48273.4922247372,0
1811,-12634.8344093579,0
1812,387.374519595178,30
1813,-109192.216169601,0
1814,-136647.733448012,0
1815,-272766.024455895,0
1816,-204604.633980639,0
1817,-55254.6686647019,0
1818,-53725.4564198862,0
1819,-59097.0276093109,0
1820,-67404.8635109371,0
1821,-55817.4971055771,0
1822,-15511.050290102,0
1823,-17473.1534909218,0
1824,-39091.0148655707,0
1825,-27730.7227299815,0
1827,-66003.9328748703,0
1828,-64392.9930163329,0
1829,-85453.8902334158,0
1830,-15588.6721480362,0
1831,181.219850969501,0
1833,-118627.493517383,0
1834,-45330.9311717563,0
1835,-50072.3927806892,0
1836,-28146.8510248404,0
1837,-73296.5623456271,0
1838,-84259.3332235515,0
1839,-62333.7914677027,0
1841,-33751.5206835626,0
1844,-33626.3836144188,0
1845,-11700.84185857,0
1846,-57093.2527461996,0
1847,-33267.7193921419,0
1848,-4753.32100499753,0
1849,-38285.7229090891,0
1850,-27322.9520311648,0
1851,5282.90618734062,0
1852,-5679.86469058378,0
1853,-49027.0972204037,0
1854,5229.45994802337,0
1855,26819.1010492871,0
1856,-54424.5074957196,0
1857,-49027.0972204037,0
1858,-5397.41027531594,0
1859,-84259.3332235515,0
1863,-30037.5929414462,0
1864,-60184.1843575243,0
1865,-27269.5057918475,0
1866,32890.9032404034,0
1867,21429.9905496238,0
1868,-7738.32886918355,0
1869,-59821.9177710356,0
1870,-47943.2690655189,0
1871,-30937.2144117194,0
1872,-47603.1299737591,0
1873,-33678.0497588012,0
1874,-36640.3590958347,0
1875,-25084.4902559606,0
1876,-12542.2451279803,0
1877,-19017.693908979,0
1878,-72915.2013828664,0
1879,-67822.7980428051,0
1880,-67822.7980428051,0
1881,-23398.423446538,0
1882,-39392.7844603648,0
1883,-67249.5069582356,0
1884,-96252.8116252455,0
1885,-52401.7281135478,0
1886,-69295.6797334942,0
1887,-131187.297034277,0
1888,-56860.0271648807,0
1889,-34934.4854090319,0
1890,-34934.4854090319,0
1891,-34748.0222689853,0
1892,-31206.5837619032,0
1893,-43301.0034224804,0
1894,-23505.0160059047,0
1895,-18162.9041395464,0
1896,-10962.7708779244,0
1897,-32888.3126337732,0
1898,-32888.3126337732,0
1899,-36093.5079094048,0
